lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area
USM_0050447	1319.0	750.0	2874.0	1784.0	589.0	4545.0	6447.0	4708.0	1470.0	5459.0	3133.0	3882.0	2336.0	4372.0	1082.0	1503.0	1578.0	881.0	1500.0	1533.0	5303.0	1567.0	6086.0	5307.0	1079.0	8236.0	8608.0	6690.0	4453.0	5233.0	297.0	636.0	592.0	2811.0	108643.0
USM_0050448	1202.0	752.0	2949.0	1775.0	487.0	4355.0	5928.0	4402.0	1116.0	5063.0	2953.0	2790.0	2112.0	3490.0	822.0	1804.0	1785.0	670.0	1497.0	1406.0	4677.0	1382.0	6490.0	4856.0	1156.0	6609.0	9596.0	5684.0	4229.0	5362.0	238.0	570.0	512.0	2626.0	101346.0
USM_0050449	1070.0	727.0	2812.0	1896.0	447.0	3250.0	5259.0	3743.0	1457.0	5653.0	3129.0	4092.0	2150.0	3711.0	655.0	1408.0	1984.0	807.0	1590.0	1737.0	5123.0	1470.0	6115.0	4535.0	1077.0	6191.0	8351.0	6207.0	4253.0	3855.0	232.0	525.0	604.0	2247.0	98364.0
USM_0050453	988.0	826.0	2248.0	1909.0	523.0	3664.0	5174.0	4223.0	1171.0	5193.0	2790.0	3460.0	1923.0	3622.0	1369.0	1319.0	1824.0	642.0	1613.0	1748.0	4823.0	1128.0	5038.0	4275.0	1159.0	6014.0	7447.0	6416.0	3830.0	4269.0	244.0	432.0	469.0	2241.0	94014.5
USM_0050455	1264.0	687.0	2380.0	1862.0	463.0	4416.0	6280.0	3566.0	1404.0	5820.0	2993.0	3865.0	2100.0	3604.0	722.0	1500.0	2114.0	839.0	2041.0	1863.0	5204.0	1507.0	5167.0	4522.0	1177.0	6903.0	9065.0	5652.0	3959.0	4377.0	267.0	596.0	394.0	2760.0	101335.0
USM_0050463	1179.0	675.0	2664.0	1542.0	464.0	3429.0	4412.0	4007.0	1005.0	5454.0	2391.0	3186.0	1622.0	3637.0	872.0	1573.0	1994.0	582.0	1426.0	1507.0	4351.0	1198.0	5275.0	3785.0	924.0	5272.0	7867.0	5078.0	3723.0	4843.0	197.0	499.0	494.0	2052.0	89177.8
USM_0050466	1107.0	509.0	2259.0	1414.0	308.0	3080.0	5146.0	2903.0	864.0	4724.0	2466.0	3222.0	2142.0	3101.0	778.0	1296.0	1769.0	594.0	1295.0	1249.0	3901.0	1090.0	4635.0	4228.0	785.0	6292.0	7526.0	5332.0	3368.0	3929.0	247.0	414.0	467.0	2162.0	84598.6
USM_0050467	1185.0	734.0	2253.0	1615.0	533.0	3263.0	4545.0	3537.0	803.0	4886.0	2522.0	3208.0	1984.0	3473.0	746.0	1467.0	1884.0	557.0	1248.0	1375.0	4192.0	1072.0	4626.0	3824.0	847.0	5242.0	6732.0	5309.0	4339.0	3821.0	204.0	548.0	475.0	2323.0	85374.2
USM_0050468	1439.0	828.0	2952.0	1786.0	602.0	3978.0	6442.0	3138.0	1466.0	6491.0	3045.0	3978.0	2215.0	3345.0	887.0	1222.0	2101.0	789.0	1683.0	1818.0	3995.0	1577.0	5091.0	4480.0	1264.0	6349.0	8798.0	6223.0	5557.0	4703.0	207.0	537.0	774.0	2776.0	102535.0
USM_0050469	1256.0	624.0	3577.0	1518.0	454.0	3572.0	4802.0	3324.0	985.0	5077.0	3116.0	2990.0	2009.0	3668.0	743.0	1467.0	1857.0	731.0	1318.0	1494.0	4899.0	1307.0	5087.0	4333.0	875.0	6468.0	8533.0	6071.0	4121.0	4682.0	228.0	458.0	466.0	2267.0	94377.9
USM_0050470	1008.0	723.0	2208.0	1355.0	444.0	3852.0	4830.0	3989.0	1035.0	4755.0	3155.0	3797.0	1994.0	2934.0	889.0	1205.0	1719.0	836.0	1370.0	1424.0	4892.0	1451.0	5787.0	4280.0	702.0	6086.0	7502.0	5976.0	4512.0	5711.0	291.0	598.0	625.0	2208.0	94142.6
USM_0050477	926.0	829.0	2611.0	1502.0	507.0	3094.0	4982.0	3665.0	937.0	5149.0	2825.0	2877.0	2106.0	3220.0	676.0	1522.0	1801.0	644.0	1070.0	1365.0	4149.0	1243.0	4710.0	4004.0	973.0	5451.0	8051.0	5480.0	3761.0	4263.0	221.0	445.0	371.0	2146.0	87577.6
USM_0050480	1375.0	646.0	2343.0	1589.0	523.0	3995.0	6111.0	4084.0	1211.0	5744.0	3030.0	3364.0	1729.0	4210.0	845.0	1434.0	2172.0	802.0	1763.0	1512.0	4936.0	1282.0	5676.0	4504.0	954.0	6717.0	8015.0	6433.0	5017.0	4276.0	217.0	572.0	586.0	2965.0	100633.0
USM_0050481	1287.0	688.0	2739.0	1245.0	413.0	3254.0	5212.0	3424.0	984.0	4158.0	2875.0	3418.0	1808.0	3600.0	941.0	1580.0	1579.0	668.0	1367.0	1301.0	3976.0	1089.0	5099.0	3704.0	1121.0	6174.0	8088.0	5080.0	4132.0	4796.0	199.0	377.0	402.0	2178.0	88956.8
USM_0050482	1138.0	683.0	2089.0	1497.0	445.0	2984.0	4776.0	3618.0	1125.0	4460.0	2668.0	2561.0	1911.0	3374.0	825.0	1516.0	1624.0	701.0	948.0	1416.0	3445.0	1339.0	4207.0	3585.0	690.0	5541.0	7105.0	4463.0	3170.0	3682.0	230.0	511.0	389.0	2288.0	81006.4
USM_0050483	1358.0	669.0	2120.0	1305.0	350.0	3000.0	4933.0	3643.0	970.0	4031.0	3010.0	2869.0	1582.0	3803.0	694.0	1375.0	2130.0	597.0	1369.0	1322.0	4103.0	1254.0	4458.0	3876.0	937.0	5313.0	6630.0	5824.0	3553.0	3709.0	218.0	388.0	337.0	2539.0	84270.8
USM_0050485	1185.0	707.0	2608.0	1763.0	534.0	4218.0	4699.0	4119.0	1098.0	5533.0	2784.0	3706.0	1994.0	3596.0	1031.0	1455.0	2046.0	696.0	1512.0	1755.0	5263.0	1455.0	5149.0	3783.0	972.0	6103.0	8395.0	6322.0	4522.0	5089.0	257.0	547.0	562.0	3043.0	98500.5
USM_0050486	902.0	762.0	3553.0	1659.0	294.0	3361.0	5026.0	4172.0	1622.0	5497.0	3138.0	3830.0	1742.0	3942.0	638.0	1394.0	2000.0	735.0	1663.0	1534.0	4464.0	1607.0	5412.0	4559.0	942.0	6804.0	8021.0	6244.0	4012.0	4381.0	230.0	412.0	520.0	2955.0	98026.8
USM_0050487	914.0	895.0	2960.0	1223.0	394.0	3531.0	4565.0	3503.0	1132.0	5320.0	2683.0	3341.0	1737.0	2905.0	565.0	1727.0	1707.0	714.0	1420.0	1515.0	4701.0	1466.0	5483.0	3858.0	1034.0	6367.0	8425.0	5228.0	4298.0	5282.0	215.0	466.0	600.0	2723.0	92895.2
USM_0050488	1340.0	622.0	2183.0	1459.0	588.0	4246.0	5435.0	3675.0	1332.0	5088.0	2873.0	3921.0	2127.0	3813.0	1817.0	1389.0	1871.0	769.0	1486.0	1547.0	4406.0	1258.0	5814.0	4162.0	917.0	6232.0	8086.0	4955.0	4452.0	4175.0	221.0	549.0	372.0	2526.0	95707.3
USM_0050489	1161.0	792.0	3124.0	1217.0	353.0	3508.0	5348.0	4039.0	1820.0	6526.0	2562.0	2438.0	2392.0	3842.0	1019.0	2044.0	1781.0	686.0	1621.0	890.0	5707.0	1386.0	5438.0	5099.0	1065.0	7109.0	10346.0	6371.0	5405.0	4457.0	267.0	488.0	794.0	2905.0	104000.0
USM_0050490	927.0	811.0	2600.0	1769.0	504.0	4502.0	5371.0	3307.0	1013.0	5339.0	2825.0	3481.0	1605.0	3044.0	885.0	1755.0	1742.0	725.0	1346.0	1428.0	4615.0	1535.0	4818.0	4272.0	1054.0	6576.0	9155.0	6030.0	4414.0	5089.0	277.0	616.0	504.0	2686.0	96623.4
USM_0050491	1212.0	767.0	2821.0	1687.0	519.0	3961.0	5256.0	4462.0	1256.0	5739.0	2905.0	3957.0	2019.0	3998.0	783.0	1336.0	2062.0	762.0	1686.0	1752.0	4965.0	1677.0	5625.0	4587.0	1144.0	7111.0	8957.0	5785.0	4357.0	4990.0	277.0	442.0	629.0	2609.0	102093.0
USM_0050492	1232.0	799.0	2887.0	1378.0	411.0	3675.0	6022.0	3841.0	1208.0	5023.0	2824.0	3403.0	1680.0	3972.0	852.0	1394.0	1413.0	679.0	1509.0	1404.0	4104.0	1267.0	5926.0	4479.0	1039.0	5779.0	7833.0	6154.0	3939.0	3545.0	168.0	486.0	472.0	2494.0	93288.3
USM_0050493	1184.0	578.0	2050.0	1440.0	590.0	4312.0	5731.0	3633.0	1080.0	5249.0	2992.0	3343.0	2010.0	3168.0	843.0	1597.0	1888.0	682.0	1230.0	1576.0	3823.0	1209.0	4667.0	4736.0	847.0	5727.0	8579.0	5344.0	4231.0	4299.0	211.0	498.0	423.0	2343.0	92112.0
USM_0050494	1125.0	653.0	3069.0	1557.0	410.0	3422.0	4452.0	3843.0	1242.0	5900.0	2961.0	3394.0	2279.0	3629.0	728.0	1526.0	2313.0	692.0	1290.0	1311.0	4708.0	1391.0	6165.0	3813.0	1055.0	6552.0	8090.0	6397.0	4121.0	3759.0	221.0	537.0	624.0	2351.0	95578.1
USM_0050496	1373.0	739.0	2852.0	1567.0	499.0	3844.0	5062.0	3514.0	1047.0	4419.0	2862.0	2858.0	2179.0	3173.0	835.0	1602.0	1669.0	679.0	1348.0	1561.0	4438.0	1194.0	6265.0	3996.0	1005.0	6929.0	8868.0	5829.0	4207.0	3940.0	233.0	421.0	525.0	2403.0	93937.7
USM_0050497	967.0	766.0	2292.0	1390.0	483.0	3638.0	5111.0	3962.0	902.0	4994.0	2843.0	3210.0	1799.0	2873.0	738.0	1534.0	1766.0	720.0	1255.0	1517.0	4221.0	1803.0	5437.0	4163.0	1004.0	6401.0	8439.0	5294.0	4166.0	4254.0	230.0	459.0	566.0	2771.0	91966.8
USM_0050498	882.0	655.0	2182.0	1594.0	402.0	3410.0	4192.0	3652.0	910.0	4257.0	2619.0	3472.0	1932.0	3235.0	838.0	1302.0	1838.0	650.0	1273.0	1211.0	4119.0	1181.0	4494.0	4668.0	808.0	5635.0	7169.0	7010.0	3673.0	4272.0	213.0	421.0	395.0	2219.0	86780.6
USM_0050499	1064.0	800.0	3292.0	1247.0	388.0	3397.0	5854.0	4499.0	1050.0	5069.0	3217.0	2289.0	1663.0	3544.0	737.0	1782.0	2101.0	742.0	1286.0	955.0	4391.0	1316.0	5069.0	4088.0	1046.0	7105.0	8227.0	5738.0	3833.0	4097.0	238.0	443.0	442.0	2523.0	93533.4
USM_0050500	1524.0	863.0	2547.0	1707.0	474.0	4146.0	6912.0	4345.0	1271.0	5836.0	3277.0	3658.0	2327.0	3910.0	830.0	1457.0	1897.0	807.0	1548.0	1552.0	4818.0	1288.0	5632.0	4742.0	804.0	6742.0	9820.0	5526.0	4496.0	4257.0	244.0	552.0	446.0	2544.0	102799.0
USM_0050501	1392.0	597.0	2821.0	1657.0	391.0	3458.0	6573.0	4053.0	1280.0	4876.0	2884.0	4018.0	1534.0	4180.0	725.0	1362.0	2678.0	640.0	1676.0	1496.0	3965.0	1190.0	5113.0	3906.0	847.0	5575.0	7456.0	5783.0	4087.0	3893.0	243.0	457.0	482.0	2549.0	93836.1
USM_0050502	1394.0	1081.0	2836.0	1796.0	488.0	4120.0	6174.0	3820.0	1348.0	5913.0	2851.0	4322.0	1817.0	3832.0	1080.0	1661.0	1657.0	656.0	1051.0	1836.0	4524.0	1324.0	5595.0	4954.0	1018.0	7469.0	8431.0	6534.0	4051.0	4786.0	253.0	657.0	446.0	2259.0	102031.0
USM_0050503	804.0	472.0	1655.0	1275.0	255.0	2527.0	4107.0	2887.0	946.0	4764.0	2244.0	3313.0	1595.0	2920.0	699.0	1119.0	1304.0	601.0	982.0	1443.0	3278.0	1079.0	4453.0	3310.0	530.0	4974.0	6024.0	4699.0	2920.0	3070.0	194.0	403.0	307.0	1799.0	72951.0
USM_0050504	1387.0	824.0	2710.0	1841.0	660.0	4358.0	5637.0	3764.0	1249.0	5345.0	2895.0	3505.0	2154.0	3299.0	705.0	1545.0	2165.0	711.0	1361.0	1769.0	4622.0	1245.0	4855.0	4100.0	1099.0	6012.0	8706.0	6129.0	4213.0	4834.0	216.0	628.0	618.0	2517.0	97676.2
USM_0050505	1184.0	899.0	3124.0	1279.0	438.0	3441.0	5903.0	3824.0	1409.0	4614.0	3338.0	3125.0	2329.0	3356.0	862.0	1739.0	2193.0	803.0	1526.0	1473.0	4193.0	1339.0	6055.0	4804.0	1050.0	6148.0	9373.0	5363.0	4817.0	4594.0	224.0	427.0	505.0	2701.0	98456.5
USM_0050507	879.0	388.0	2012.0	938.0	279.0	3101.0	3742.0	2650.0	977.0	4183.0	2683.0	2892.0	1822.0	2899.0	764.0	1376.0	1261.0	722.0	1274.0	1122.0	3750.0	888.0	4276.0	3827.0	616.0	5680.0	6221.0	4971.0	3898.0	3606.0	159.0	435.0	428.0	2169.0	76887.4
USM_0050509	1105.0	847.0	3138.0	1632.0	467.0	4148.0	6397.0	4586.0	1402.0	7365.0	3279.0	3896.0	2325.0	4035.0	913.0	1949.0	3403.0	777.0	1583.0	1588.0	4635.0	1322.0	6101.0	4562.0	1199.0	6918.0	10544.0	6717.0	4678.0	4436.0	251.0	545.0	585.0	2658.0	109984.0
USM_0050510	990.0	652.0	2572.0	1325.0	505.0	2994.0	4286.0	3329.0	1268.0	4863.0	2707.0	2859.0	1956.0	2735.0	604.0	1129.0	1848.0	722.0	1287.0	1239.0	4398.0	1185.0	5265.0	4252.0	741.0	5815.0	7513.0	5273.0	3775.0	4932.0	212.0	448.0	506.0	2208.0	86395.0
USM_0050511	1106.0	705.0	2553.0	1604.0	495.0	3275.0	5422.0	3575.0	1502.0	5394.0	2655.0	3470.0	1768.0	3488.0	1047.0	1827.0	1777.0	771.0	1655.0	1786.0	5536.0	1176.0	5418.0	4818.0	756.0	6380.0	7777.0	6546.0	3970.0	4333.0	225.0	545.0	542.0	2245.0	96142.8
USM_0050514	944.0	496.0	1611.0	1529.0	355.0	3116.0	4292.0	2653.0	919.0	4532.0	2452.0	2734.0	1773.0	2485.0	601.0	1120.0	1517.0	555.0	1332.0	1348.0	3922.0	1181.0	4569.0	3798.0	513.0	4677.0	6195.0	5657.0	3287.0	3854.0	173.0	590.0	387.0	1872.0	77040.6
USM_0050515	1347.0	918.0	2503.0	1639.0	407.0	3625.0	5505.0	3846.0	1251.0	5873.0	2906.0	3134.0	1992.0	4127.0	843.0	1403.0	2071.0	656.0	1441.0	1621.0	4347.0	1343.0	4806.0	4847.0	1095.0	6429.0	8307.0	6445.0	3847.0	4303.0	199.0	475.0	495.0	2180.0	96227.4
USM_0050516	1169.0	603.0	2809.0	1714.0	263.0	3815.0	4339.0	3447.0	1029.0	5079.0	3086.0	3108.0	1987.0	3854.0	768.0	1562.0	1952.0	762.0	1387.0	1500.0	4509.0	1245.0	5561.0	4515.0	849.0	5252.0	8898.0	6104.0	4294.0	5167.0	215.0	461.0	471.0	2329.0	94103.0
USM_0050518	1138.0	1156.0	2437.0	1612.0	474.0	3904.0	6084.0	3811.0	1178.0	5329.0	2970.0	3307.0	2141.0	3668.0	738.0	1705.0	1747.0	679.0	1599.0	1634.0	4361.0	1455.0	5939.0	4454.0	1346.0	6302.0	8394.0	5797.0	4441.0	4493.0	269.0	497.0	539.0	3301.0	98898.3
USM_0050519	1065.0	591.0	1845.0	1762.0	306.0	3296.0	4977.0	3368.0	989.0	5889.0	3032.0	3732.0	1908.0	3194.0	749.0	1339.0	1663.0	695.0	1701.0	1498.0	4718.0	1189.0	4459.0	4610.0	788.0	5095.0	7299.0	5500.0	3474.0	3592.0	221.0	457.0	369.0	2232.0	87597.8
USM_0050520	1015.0	761.0	2395.0	1927.0	480.0	3490.0	5417.0	3797.0	1102.0	5701.0	2960.0	3089.0	2165.0	3737.0	653.0	1423.0	1900.0	831.0	1639.0	1582.0	4157.0	1299.0	5284.0	4172.0	978.0	6666.0	8285.0	5684.0	4344.0	3703.0	203.0	543.0	578.0	2304.0	94264.9
USM_0050521	1351.0	635.0	3013.0	1098.0	359.0	3423.0	4861.0	3632.0	916.0	4709.0	2697.0	2837.0	2116.0	3299.0	752.0	1691.0	1602.0	683.0	1237.0	1145.0	3934.0	1205.0	4978.0	3935.0	742.0	5874.0	7567.0	4687.0	3753.0	3740.0	195.0	474.0	481.0	2168.0	85789.1
USM_0050523	1178.0	722.0	3033.0	1804.0	495.0	3686.0	5568.0	4416.0	1450.0	6010.0	3198.0	3778.0	2235.0	3929.0	902.0	1591.0	2101.0	731.0	1922.0	1834.0	4743.0	1389.0	5486.0	4705.0	999.0	7959.0	9084.0	5966.0	4404.0	4948.0	203.0	516.0	440.0	2427.0	103853.0
USM_0050524	1086.0	542.0	2673.0	1504.0	350.0	3368.0	5363.0	3867.0	1181.0	4740.0	2970.0	3171.0	2029.0	3188.0	750.0	1172.0	1433.0	602.0	1327.0	1215.0	4921.0	1095.0	5206.0	4270.0	679.0	5857.0	7941.0	5381.0	3370.0	4553.0	230.0	390.0	358.0	2429.0	89211.3
USM_0050525	1252.0	865.0	2567.0	2246.0	561.0	3786.0	5901.0	4619.0	883.0	6656.0	3040.0	3852.0	1903.0	3978.0	1022.0	1428.0	2457.0	690.0	1856.0	1922.0	4767.0	1717.0	5694.0	4593.0	1180.0	7076.0	8937.0	7948.0	4189.0	3886.0	254.0	569.0	454.0	2631.0	105379.0
USM_0050526	896.0	639.0	2193.0	1709.0	474.0	3171.0	4807.0	4196.0	1081.0	5082.0	2844.0	3359.0	2024.0	3226.0	737.0	1719.0	1745.0	643.0	1489.0	1724.0	4452.0	1457.0	5348.0	3502.0	776.0	5516.0	7245.0	5127.0	4301.0	4395.0	206.0	609.0	435.0	2296.0	89425.3
USM_0050527	1330.0	547.0	3035.0	1638.0	341.0	3925.0	5303.0	4087.0	1270.0	5228.0	3432.0	3430.0	2185.0	3200.0	685.0	1472.0	1835.0	733.0	1366.0	1792.0	4554.0	1181.0	5971.0	4921.0	1111.0	6212.0	9005.0	5728.0	4026.0	4649.0	172.0	478.0	464.0	2604.0	97910.1
USM_0050528	1434.0	1114.0	3105.0	1653.0	356.0	3455.0	5384.0	4169.0	1484.0	5876.0	3256.0	4281.0	2745.0	4161.0	603.0	1431.0	1895.0	767.0	1463.0	1696.0	5095.0	1318.0	5765.0	5412.0	1224.0	7140.0	9007.0	7121.0	4542.0	4140.0	306.0	535.0	617.0	2575.0	105125.0
USM_0050529	1293.0	764.0	2249.0	1669.0	443.0	3975.0	5240.0	3787.0	1077.0	5114.0	2557.0	3172.0	1617.0	3298.0	651.0	1476.0	1589.0	659.0	1115.0	1524.0	4427.0	1226.0	5357.0	3857.0	1004.0	6941.0	8879.0	4960.0	4508.0	3794.0	187.0	491.0	592.0	2611.0	92104.3
USM_0050530	1234.0	849.0	2701.0	1447.0	388.0	3471.0	4402.0	3871.0	1011.0	4883.0	3065.0	3098.0	2081.0	3685.0	801.0	1797.0	1897.0	716.0	1281.0	1375.0	4722.0	1866.0	5487.0	3770.0	1172.0	6755.0	7685.0	5775.0	4211.0	4963.0	190.0	479.0	525.0	2412.0	94063.5
USM_0050531	781.0	549.0	1884.0	1655.0	390.0	3163.0	4201.0	3456.0	751.0	4659.0	2754.0	3943.0	1596.0	3135.0	770.0	1297.0	1201.0	683.0	987.0	1556.0	3719.0	952.0	4607.0	3770.0	664.0	5105.0	5944.0	5731.0	3563.0	4818.0	191.0	411.0	378.0	2069.0	81335.1
USM_0050532	1038.0	547.0	1754.0	1371.0	382.0	3256.0	4660.0	3908.0	985.0	4778.0	2395.0	2847.0	1505.0	2933.0	724.0	1170.0	1769.0	520.0	1430.0	1308.0	4534.0	1130.0	4528.0	3963.0	795.0	5044.0	6715.0	5857.0	3220.0	3894.0	260.0	427.0	402.0	1962.0	82011.8
Yale_0050551	810.0	773.0	1978.0	1282.0	364.0	3797.0	3975.0	2763.0	1207.0	5131.0	2244.0	2471.0	1782.0	2593.0	649.0	1388.0	1657.0	551.0	1350.0	1098.0	4311.0	1273.0	5360.0	3407.0	906.0	5861.0	8301.0	5779.0	3704.0	4722.0	252.0	496.0	477.0	1973.0	84682.5
Yale_0050552	1180.0	816.0	2716.0	1675.0	358.0	3640.0	5604.0	3652.0	1082.0	5487.0	2674.0	3660.0	1732.0	3436.0	781.0	1460.0	1455.0	616.0	1192.0	1545.0	4908.0	1409.0	5439.0	4497.0	914.0	6085.0	8326.0	5309.0	3730.0	4073.0	235.0	645.0	367.0	1929.0	92626.3
Yale_0050553	1028.0	766.0	2383.0	1391.0	466.0	3410.0	5102.0	2759.0	998.0	4829.0	2853.0	3275.0	1872.0	2594.0	760.0	1119.0	1694.0	615.0	1101.0	1306.0	3658.0	1293.0	4197.0	3932.0	813.0	5373.0	6729.0	5385.0	3209.0	3259.0	215.0	414.0	397.0	2036.0	81232.3
Yale_0050554	775.0	507.0	2385.0	1420.0	381.0	2647.0	3955.0	2241.0	796.0	4525.0	2258.0	2941.0	1821.0	2407.0	678.0	1312.0	1472.0	597.0	1202.0	1219.0	3886.0	974.0	4284.0	3425.0	722.0	5808.0	6645.0	5060.0	3017.0	2930.0	214.0	441.0	323.0	1737.0	75005.8
Yale_0050555	1011.0	690.0	2644.0	1607.0	270.0	3592.0	4622.0	3474.0	1245.0	6534.0	2961.0	3278.0	1635.0	3004.0	705.0	1575.0	1372.0	613.0	1437.0	1391.0	5350.0	1177.0	5399.0	4066.0	895.0	7007.0	8908.0	6729.0	4033.0	4270.0	280.0	620.0	578.0	2091.0	95064.3
Yale_0050556	1174.0	606.0	2739.0	1277.0	365.0	2855.0	5345.0	2999.0	895.0	4466.0	2305.0	1775.0	1682.0	2704.0	613.0	1296.0	1589.0	602.0	1452.0	988.0	3897.0	1068.0	5315.0	3416.0	852.0	5277.0	7655.0	5451.0	3553.0	3270.0	242.0	487.0	362.0	2092.0	80664.7
Yale_0050557	1045.0	636.0	2295.0	1734.0	408.0	3720.0	4773.0	2784.0	1204.0	5054.0	3136.0	3245.0	2125.0	3036.0	924.0	1213.0	1703.0	677.0	1118.0	1268.0	4564.0	1228.0	4726.0	4123.0	895.0	6162.0	7170.0	6108.0	4231.0	4398.0	282.0	502.0	570.0	2360.0	89419.5
Yale_0050558	706.0	648.0	2332.0	1465.0	315.0	2982.0	3695.0	2522.0	800.0	4386.0	2385.0	2935.0	1581.0	2243.0	593.0	1293.0	1424.0	589.0	1312.0	1169.0	3311.0	1123.0	4456.0	3027.0	866.0	4985.0	6681.0	4619.0	3038.0	3190.0	191.0	442.0	468.0	1646.0	73419.3
Yale_0050559	805.0	498.0	1976.0	1371.0	483.0	3020.0	4364.0	2818.0	765.0	5929.0	1926.0	2144.0	1859.0	2423.0	748.0	1491.0	1596.0	516.0	1224.0	1079.0	4582.0	1176.0	5162.0	3325.0	675.0	6021.0	8101.0	5897.0	3221.0	3378.0	248.0	417.0	521.0	2017.0	81772.5
Yale_0050560	798.0	601.0	2695.0	1504.0	464.0	3098.0	4163.0	2409.0	943.0	4736.0	1859.0	2668.0	1623.0	2246.0	607.0	1347.0	1634.0	570.0	1311.0	1273.0	4067.0	1031.0	4124.0	3307.0	718.0	5404.0	7579.0	5936.0	3275.0	3186.0	217.0	601.0	474.0	1942.0	78410.8
Yale_0050561	803.0	800.0	2669.0	1387.0	471.0	3059.0	5002.0	2842.0	1205.0	5009.0	2812.0	2798.0	2221.0	2649.0	860.0	1335.0	1749.0	679.0	1503.0	1399.0	4110.0	1025.0	5089.0	3485.0	963.0	5609.0	8074.0	5392.0	3842.0	3754.0	264.0	558.0	595.0	2289.0	86299.1
Yale_0050562	954.0	555.0	3047.0	1528.0	492.0	2886.0	5460.0	3311.0	1108.0	5648.0	2707.0	3875.0	1984.0	2804.0	806.0	1628.0	2095.0	780.0	1375.0	1612.0	4297.0	1144.0	4971.0	4066.0	669.0	5855.0	8558.0	5921.0	3167.0	3258.0	273.0	591.0	407.0	2437.0	90268.0
Yale_0050563	765.0	559.0	2612.0	1395.0	300.0	2216.0	4031.0	2366.0	895.0	4578.0	2042.0	3037.0	1424.0	2899.0	627.0	1474.0	1458.0	478.0	1141.0	1250.0	3839.0	1118.0	4678.0	2968.0	635.0	4812.0	6230.0	5200.0	3267.0	2927.0	269.0	462.0	311.0	1793.0	74055.6
Yale_0050564	706.0	488.0	2201.0	1287.0	350.0	2444.0	3971.0	2029.0	898.0	4958.0	2175.0	2356.0	1342.0	2001.0	514.0	1210.0	1722.0	588.0	1064.0	1174.0	3491.0	1075.0	4318.0	3119.0	430.0	4458.0	6379.0	4554.0	2926.0	3825.0	226.0	555.0	514.0	1847.0	71193.0
Yale_0050565	735.0	638.0	2479.0	1220.0	264.0	2571.0	3501.0	2126.0	1017.0	4051.0	1782.0	2489.0	1321.0	2121.0	580.0	1373.0	1363.0	495.0	966.0	1142.0	3736.0	1014.0	4345.0	3491.0	547.0	4506.0	6336.0	5820.0	3038.0	3095.0	238.0	454.0	357.0	1500.0	70709.1
Yale_0050566	872.0	479.0	2416.0	1272.0	345.0	2656.0	4974.0	2899.0	920.0	4585.0	2302.0	3058.0	1845.0	2547.0	575.0	1347.0	1567.0	612.0	977.0	1132.0	3898.0	1065.0	4376.0	3426.0	521.0	5749.0	7067.0	5722.0	2630.0	2958.0	215.0	468.0	382.0	1826.0	77678.9
Yale_0050567	882.0	417.0	1785.0	1310.0	345.0	3058.0	4551.0	2766.0	1067.0	4589.0	2355.0	3054.0	1436.0	2898.0	758.0	1440.0	1868.0	566.0	1274.0	1322.0	3653.0	947.0	4022.0	3483.0	730.0	5351.0	7087.0	4763.0	3136.0	3283.0	218.0	535.0	392.0	1959.0	77300.9
Yale_0050568	733.0	556.0	2220.0	1162.0	602.0	2535.0	3861.0	2227.0	945.0	5222.0	2310.0	2227.0	1731.0	2328.0	1113.0	1474.0	1263.0	554.0	1048.0	1196.0	3535.0	979.0	4467.0	3538.0	880.0	4908.0	6164.0	4734.0	3583.0	3797.0	194.0	476.0	387.0	1885.0	74832.4
Yale_0050569	729.0	558.0	2031.0	1206.0	212.0	2199.0	3910.0	2281.0	1054.0	5132.0	1985.0	2664.0	1512.0	2095.0	597.0	1273.0	1451.0	437.0	987.0	1183.0	3775.0	851.0	4619.0	3288.0	823.0	4596.0	6729.0	4939.0	3030.0	3060.0	224.0	528.0	381.0	1863.0	72204.4
Yale_0050570	1117.0	435.0	2935.0	1423.0	256.0	3232.0	4958.0	2844.0	1016.0	4870.0	2658.0	3280.0	1766.0	2792.0	735.0	1863.0	1794.0	641.0	1385.0	1611.0	4545.0	1006.0	5367.0	4335.0	1124.0	6564.0	8519.0	6199.0	3421.0	3604.0	244.0	543.0	408.0	2362.0	89851.6
