lh.aparc.a2009s.area	lh_G_and_S_frontomargin_area	lh_G_and_S_occipital_inf_area	lh_G_and_S_paracentral_area	lh_G_and_S_subcentral_area	lh_G_and_S_transv_frontopol_area	lh_G_and_S_cingul-Ant_area	lh_G_and_S_cingul-Mid-Ant_area	lh_G_and_S_cingul-Mid-Post_area	lh_G_cingul-Post-dorsal_area	lh_G_cingul-Post-ventral_area	lh_G_cuneus_area	lh_G_front_inf-Opercular_area	lh_G_front_inf-Orbital_area	lh_G_front_inf-Triangul_area	lh_G_front_middle_area	lh_G_front_sup_area	lh_G_Ins_lg_and_S_cent_ins_area	lh_G_insular_short_area	lh_G_occipital_middle_area	lh_G_occipital_sup_area	lh_G_oc-temp_lat-fusifor_area	lh_G_oc-temp_med-Lingual_area	lh_G_oc-temp_med-Parahip_area	lh_G_orbital_area	lh_G_pariet_inf-Angular_area	lh_G_pariet_inf-Supramar_area	lh_G_parietal_sup_area	lh_G_postcentral_area	lh_G_precentral_area	lh_G_precuneus_area	lh_G_rectus_area	lh_G_subcallosal_area	lh_G_temp_sup-G_T_transv_area	lh_G_temp_sup-Lateral_area	lh_G_temp_sup-Plan_polar_area	lh_G_temp_sup-Plan_tempo_area	lh_G_temporal_inf_area	lh_G_temporal_middle_area	lh_Lat_Fis-ant-Horizont_area	lh_Lat_Fis-ant-Vertical_area	lh_Lat_Fis-post_area	lh_Pole_occipital_area	lh_Pole_temporal_area	lh_S_calcarine_area	lh_S_central_area	lh_S_cingul-Marginalis_area	lh_S_circular_insula_ant_area	lh_S_circular_insula_inf_area	lh_S_circular_insula_sup_area	lh_S_collat_transv_ant_area	lh_S_collat_transv_post_area	lh_S_front_inf_area	lh_S_front_middle_area	lh_S_front_sup_area	lh_S_interm_prim-Jensen_area	lh_S_intrapariet_and_P_trans_area	lh_S_oc_middle_and_Lunatus_area	lh_S_oc_sup_and_transversal_area	lh_S_occipital_ant_area	lh_S_oc-temp_lat_area	lh_S_oc-temp_med_and_Lingual_area	lh_S_orbital_lateral_area	lh_S_orbital_med-olfact_area	lh_S_orbital-H_Shaped_area	lh_S_parieto_occipital_area	lh_S_pericallosal_area	lh_S_postcentral_area	lh_S_precentral-inf-part_area	lh_S_precentral-sup-part_area	lh_S_suborbital_area	lh_S_subparietal_area	lh_S_temporal_inf_area	lh_S_temporal_sup_area	lh_S_temporal_transverse_area	lh_WhiteSurfArea_area
USM_0050442	728.0	1552.0	982.0	1139.0	498.0	1806.0	1081.0	1068.0	495.0	189.0	1214.0	1063.0	184.0	964.0	2957.0	5762.0	385.0	584.0	1777.0	974.0	1485.0	2742.0	801.0	1920.0	1565.0	2339.0	2045.0	1448.0	1603.0	2000.0	685.0	282.0	405.0	1470.0	567.0	850.0	1824.0	2165.0	242.0	268.0	959.0	1550.0	1071.0	1771.0	1991.0	959.0	446.0	943.0	1311.0	662.0	293.0	1507.0	920.0	2112.0	109.0	2422.0	901.0	763.0	998.0	895.0	1790.0	369.0	767.0	1086.0	1475.0	1025.0	2123.0	943.0	966.0	387.0	992.0	1090.0	4086.0	301.0	92096.8
USM_0050443	1026.0	1187.0	856.0	1126.0	711.0	2421.0	1224.0	1193.0	608.0	208.0	2139.0	1200.0	241.0	804.0	4279.0	4975.0	247.0	476.0	1669.0	1169.0	1556.0	2658.0	941.0	1887.0	1793.0	3505.0	2636.0	1774.0	2376.0	2348.0	754.0	323.0	325.0	1878.0	696.0	1057.0	2350.0	2103.0	305.0	174.0	1369.0	1903.0	1413.0	2276.0	2512.0	686.0	387.0	854.0	1350.0	838.0	424.0	1963.0	1284.0	2270.0	120.0	2532.0	866.0	1132.0	519.0	919.0	1841.0	392.0	637.0	1102.0	1604.0	1282.0	2397.0	1321.0	1172.0	590.0	928.0	1088.0	3994.0	448.0	103612.0
USM_0050444	704.0	1000.0	1013.0	1086.0	398.0	1549.0	941.0	1089.0	458.0	130.0	1368.0	1018.0	327.0	857.0	2189.0	4186.0	302.0	463.0	1473.0	1096.0	827.0	1976.0	776.0	1650.0	1833.0	1661.0	1608.0	1724.0	1865.0	1691.0	662.0	174.0	366.0	1261.0	395.0	802.0	1992.0	1763.0	304.0	145.0	821.0	1331.0	1049.0	1485.0	2338.0	825.0	401.0	913.0	1222.0	594.0	295.0	1693.0	788.0	1909.0	327.0	1906.0	480.0	1017.0	634.0	563.0	1540.0	191.0	462.0	913.0	1141.0	785.0	1834.0	1016.0	969.0	352.0	668.0	760.0	3598.0	260.0	80197.8
USM_0050445	930.0	1060.0	1110.0	1036.0	569.0	1599.0	1049.0	808.0	394.0	167.0	1654.0	1065.0	249.0	887.0	3523.0	4976.0	337.0	510.0	1942.0	1260.0	1458.0	2401.0	889.0	1912.0	1819.0	2167.0	2244.0	1460.0	1648.0	1761.0	673.0	287.0	267.0	1457.0	590.0	496.0	2406.0	2095.0	246.0	182.0	692.0	1526.0	1183.0	1742.0	1933.0	729.0	428.0	1136.0	1338.0	1017.0	261.0	2590.0	1197.0	2046.0	132.0	2130.0	1083.0	1043.0	511.0	902.0	1535.0	212.0	799.0	986.0	1615.0	943.0	2641.0	1029.0	888.0	364.0	881.0	1151.0	4504.0	149.0	92901.6
USM_0050446	912.0	1374.0	1089.0	1221.0	616.0	2211.0	1233.0	1025.0	483.0	204.0	1573.0	1307.0	243.0	808.0	4156.0	6185.0	407.0	580.0	2038.0	1276.0	1660.0	2487.0	1140.0	2270.0	1576.0	2475.0	2427.0	1919.0	2022.0	2628.0	613.0	478.0	434.0	1804.0	581.0	771.0	2078.0	2433.0	233.0	115.0	963.0	1909.0	1423.0	1904.0	2410.0	952.0	476.0	984.0	1510.0	935.0	289.0	1521.0	1282.0	2649.0	240.0	2219.0	820.0	1285.0	605.0	838.0	1908.0	347.0	630.0	1162.0	1752.0	962.0	2432.0	1246.0	936.0	600.0	909.0	1429.0	4409.0	233.0	103254.0
USM_0050447	948.0	1194.0	1062.0	1658.0	673.0	2035.0	1326.0	1086.0	575.0	273.0	1858.0	1030.0	281.0	756.0	4573.0	5559.0	423.0	589.0	2157.0	1354.0	1861.0	2781.0	1090.0	2223.0	2594.0	2789.0	2422.0	1918.0	2254.0	2342.0	673.0	619.0	432.0	1671.0	723.0	826.0	2381.0	3037.0	251.0	212.0	1029.0	1557.0	1483.0	2063.0	2287.0	1139.0	455.0	1169.0	1430.0	877.0	262.0	2175.0	1434.0	2191.0	237.0	2469.0	747.0	1126.0	516.0	941.0	2176.0	432.0	481.0	1228.0	1626.0	966.0	2272.0	1214.0	1414.0	574.0	1377.0	1724.0	4907.0	157.0	108643.0
USM_0050448	1092.0	1187.0	1144.0	1399.0	768.0	1932.0	1188.0	1357.0	585.0	223.0	1612.0	1228.0	264.0	803.0	3789.0	6480.0	375.0	544.0	1294.0	1082.0	1815.0	1885.0	1044.0	1890.0	2362.0	2938.0	2112.0	1551.0	2581.0	2179.0	672.0	450.0	375.0	1580.0	635.0	1023.0	2521.0	2288.0	259.0	215.0	1085.0	1613.0	1333.0	1864.0	2550.0	867.0	399.0	1063.0	1536.0	828.0	170.0	1676.0	1067.0	2205.0	373.0	2556.0	768.0	813.0	892.0	699.0	1573.0	297.0	508.0	1099.0	1983.0	876.0	1873.0	1503.0	1090.0	637.0	806.0	1381.0	4376.0	261.0	101346.0
USM_0050449	1021.0	1152.0	1141.0	1377.0	420.0	1987.0	1219.0	1055.0	567.0	324.0	1890.0	1183.0	288.0	1006.0	3895.0	5785.0	280.0	482.0	1806.0	1317.0	1143.0	2882.0	874.0	1979.0	2103.0	2043.0	2235.0	1930.0	2319.0	2240.0	663.0	478.0	489.0	1520.0	485.0	793.0	1946.0	2448.0	283.0	292.0	797.0	1541.0	1445.0	2361.0	2722.0	650.0	498.0	1058.0	1261.0	854.0	334.0	1871.0	870.0	1842.0	140.0	1949.0	1079.0	1029.0	755.0	471.0	1494.0	213.0	613.0	1127.0	1645.0	830.0	2231.0	1233.0	1063.0	484.0	835.0	1257.0	4218.0	251.0	98364.0
USM_0050453	845.0	1102.0	1030.0	1246.0	621.0	1904.0	1125.0	840.0	396.0	260.0	1743.0	1161.0	236.0	965.0	3448.0	5232.0	334.0	527.0	1540.0	1396.0	1419.0	2334.0	1624.0	1648.0	1835.0	2109.0	2358.0	1626.0	1805.0	1778.0	621.0	373.0	357.0	1348.0	318.0	562.0	2408.0	2310.0	226.0	211.0	688.0	1401.0	1342.0	2213.0	2375.0	674.0	357.0	1023.0	1517.0	787.0	295.0	1690.0	963.0	1811.0	359.0	2638.0	935.0	1017.0	543.0	954.0	1385.0	276.0	550.0	1043.0	2008.0	1005.0	2463.0	970.0	740.0	392.0	758.0	1101.0	4233.0	289.0	94014.5
USM_0050455	850.0	1219.0	1001.0	1281.0	630.0	1955.0	1088.0	1086.0	546.0	322.0	1870.0	1160.0	289.0	1305.0	3759.0	5973.0	417.0	641.0	1721.0	1250.0	1887.0	2535.0	816.0	2044.0	2109.0	2189.0	2039.0	2118.0	1869.0	2067.0	821.0	406.0	365.0	1345.0	626.0	678.0	1734.0	2547.0	371.0	347.0	789.0	1917.0	1487.0	2492.0	2247.0	909.0	426.0	946.0	1672.0	998.0	470.0	1867.0	1264.0	2171.0	410.0	2344.0	1009.0	949.0	543.0	768.0	1667.0	369.0	684.0	1067.0	1506.0	1044.0	2249.0	1049.0	1025.0	550.0	935.0	1218.0	4845.0	173.0	101335.0
USM_0050463	831.0	1142.0	1007.0	1054.0	422.0	1696.0	1045.0	1147.0	355.0	169.0	1441.0	1059.0	241.0	874.0	3079.0	5446.0	333.0	395.0	1522.0	994.0	1410.0	2253.0	889.0	1603.0	1753.0	2342.0	2196.0	1668.0	1847.0	1747.0	708.0	169.0	346.0	1418.0	382.0	610.0	2142.0	2340.0	221.0	247.0	815.0	1691.0	1316.0	1595.0	2257.0	742.0	349.0	999.0	1198.0	750.0	245.0	1794.0	795.0	1906.0	469.0	2124.0	1045.0	501.0	638.0	921.0	1602.0	345.0	432.0	781.0	1271.0	969.0	2116.0	1241.0	1004.0	368.0	952.0	1297.0	3816.0	291.0	89177.8
USM_0050466	881.0	1351.0	884.0	1171.0	500.0	1714.0	908.0	867.0	405.0	113.0	1402.0	1025.0	222.0	771.0	3240.0	4984.0	270.0	415.0	1236.0	928.0	1260.0	2349.0	734.0	1552.0	2000.0	1817.0	2109.0	1319.0	1612.0	1944.0	610.0	690.0	349.0	1286.0	459.0	689.0	1485.0	2049.0	188.0	164.0	773.0	1422.0	1116.0	1426.0	2010.0	796.0	385.0	867.0	1383.0	396.0	302.0	1998.0	1090.0	1917.0	291.0	2593.0	641.0	718.0	565.0	654.0	1612.0	241.0	582.0	870.0	1183.0	608.0	1718.0	1137.0	836.0	325.0	979.0	1013.0	3942.0	256.0	84598.6
USM_0050467	639.0	957.0	1154.0	907.0	503.0	1685.0	871.0	900.0	372.0	144.0	1617.0	1226.0	192.0	857.0	3141.0	4794.0	362.0	525.0	1349.0	908.0	1228.0	2024.0	1112.0	1574.0	1630.0	2032.0	1896.0	1636.0	1756.0	1696.0	679.0	167.0	335.0	1737.0	539.0	612.0	2066.0	2051.0	208.0	203.0	702.0	1614.0	1214.0	1633.0	2000.0	699.0	294.0	1063.0	1202.0	714.0	341.0	1542.0	1008.0	1485.0	324.0	2283.0	743.0	936.0	530.0	795.0	1558.0	265.0	686.0	943.0	1473.0	671.0	1985.0	901.0	760.0	469.0	793.0	1152.0	4052.0	261.0	85374.2
USM_0050468	883.0	1356.0	889.0	1075.0	365.0	2113.0	1273.0	1138.0	531.0	333.0	1768.0	1221.0	190.0	1160.0	3589.0	5567.0	411.0	617.0	2092.0	1340.0	1609.0	2610.0	1094.0	2067.0	2401.0	2523.0	2234.0	1453.0	1984.0	2148.0	761.0	535.0	592.0	2158.0	656.0	951.0	1493.0	2165.0	301.0	265.0	1220.0	1731.0	1455.0	2425.0	2293.0	773.0	387.0	1273.0	1440.0	640.0	414.0	2227.0	877.0	2684.0	246.0	2496.0	1313.0	1062.0	973.0	763.0	1917.0	280.0	612.0	1113.0	1389.0	1068.0	1756.0	886.0	1019.0	574.0	1068.0	915.0	4907.0	431.0	102535.0
USM_0050469	744.0	1219.0	972.0	1098.0	526.0	1907.0	873.0	990.0	446.0	166.0	1583.0	942.0	153.0	873.0	3651.0	5723.0	351.0	589.0	1523.0	1047.0	1583.0	2130.0	754.0	2149.0	2063.0	2301.0	2331.0	2038.0	2080.0	2073.0	741.0	386.0	334.0	1627.0	399.0	796.0	1995.0	2341.0	225.0	158.0	876.0	1616.0	1248.0	1668.0	2105.0	949.0	379.0	950.0	1133.0	384.0	334.0	1878.0	1718.0	2710.0	419.0	2350.0	635.0	856.0	495.0	596.0	1600.0	341.0	589.0	1167.0	1518.0	803.0	2283.0	1375.0	837.0	339.0	931.0	1177.0	3996.0	240.0	94377.9
USM_0050470	960.0	1050.0	887.0	1241.0	594.0	1604.0	880.0	995.0	449.0	228.0	1400.0	977.0	320.0	739.0	3191.0	4897.0	341.0	446.0	1399.0	912.0	1659.0	2665.0	811.0	2032.0	2013.0	3065.0	2421.0	1690.0	2278.0	2068.0	671.0	246.0	491.0	1594.0	520.0	1053.0	2016.0	1949.0	273.0	272.0	1189.0	1391.0	1458.0	1768.0	2351.0	692.0	448.0	1066.0	1268.0	683.0	305.0	1514.0	1238.0	1870.0	296.0	2463.0	808.0	951.0	567.0	923.0	1778.0	389.0	685.0	1202.0	1391.0	926.0	2286.0	1363.0	992.0	426.0	1038.0	1140.0	3699.0	281.0	94142.6
USM_0050477	789.0	1147.0	1038.0	1031.0	559.0	1858.0	964.0	907.0	358.0	188.0	1394.0	1119.0	214.0	710.0	3321.0	5524.0	299.0	390.0	1631.0	1026.0	1121.0	1943.0	960.0	1825.0	1718.0	2225.0	2212.0	1467.0	1679.0	1760.0	713.0	392.0	296.0	1426.0	454.0	558.0	2248.0	1929.0	216.0	102.0	717.0	1370.0	1152.0	1759.0	2217.0	836.0	384.0	996.0	1313.0	911.0	321.0	1593.0	914.0	2151.0	179.0	2548.0	958.0	687.0	815.0	457.0	1162.0	247.0	666.0	893.0	1490.0	901.0	1983.0	1017.0	752.0	451.0	831.0	942.0	3946.0	305.0	87577.6
USM_0050480	923.0	1393.0	1188.0	1307.0	465.0	1606.0	897.0	875.0	466.0	222.0	1494.0	1112.0	265.0	1055.0	3443.0	5726.0	476.0	509.0	1858.0	1382.0	1531.0	2278.0	1160.0	1967.0	2034.0	2293.0	2432.0	1752.0	2178.0	1944.0	662.0	591.0	406.0	1923.0	478.0	863.0	1950.0	2714.0	324.0	275.0	830.0	1758.0	1613.0	1939.0	2624.0	825.0	424.0	1145.0	1553.0	1042.0	360.0	2187.0	1044.0	2074.0	135.0	2671.0	862.0	1020.0	649.0	662.0	1341.0	372.0	604.0	1164.0	1426.0	1006.0	2340.0	910.0	1015.0	431.0	1104.0	1459.0	5307.0	322.0	100633.0
USM_0050481	960.0	1022.0	1329.0	914.0	467.0	1714.0	908.0	969.0	308.0	185.0	1157.0	924.0	323.0	800.0	3541.0	5342.0	312.0	425.0	1188.0	891.0	1241.0	2551.0	791.0	1808.0	2095.0	2483.0	1825.0	1576.0	1837.0	1749.0	640.0	372.0	284.0	1516.0	401.0	1044.0	2013.0	2357.0	237.0	156.0	1020.0	1505.0	1345.0	1530.0	2159.0	855.0	346.0	795.0	1255.0	340.0	402.0	1219.0	1233.0	2500.0	273.0	2335.0	264.0	1003.0	444.0	890.0	1667.0	304.0	640.0	1047.0	1171.0	792.0	1846.0	1144.0	1111.0	536.0	816.0	940.0	4333.0	244.0	88956.8
USM_0050482	920.0	1045.0	1230.0	868.0	509.0	1554.0	824.0	1039.0	423.0	378.0	1340.0	1165.0	187.0	440.0	3298.0	4899.0	331.0	488.0	1260.0	1032.0	1008.0	1732.0	869.0	1861.0	1937.0	1872.0	1747.0	1253.0	1438.0	1555.0	677.0	287.0	325.0	1187.0	471.0	374.0	2241.0	2210.0	218.0	91.0	797.0	1343.0	1399.0	1692.0	1714.0	857.0	392.0	994.0	1150.0	622.0	239.0	1210.0	968.0	1382.0	260.0	1791.0	616.0	637.0	459.0	533.0	1648.0	297.0	631.0	884.0	1504.0	973.0	1687.0	776.0	963.0	393.0	534.0	1016.0	3899.0	164.0	81006.4
USM_0050483	907.0	1011.0	913.0	987.0	446.0	1734.0	893.0	903.0	500.0	199.0	1183.0	1234.0	190.0	891.0	2633.0	4535.0	329.0	502.0	1099.0	1033.0	1140.0	2062.0	766.0	1885.0	1735.0	1982.0	2157.0	1474.0	1613.0	1919.0	489.0	435.0	260.0	1285.0	345.0	615.0	1939.0	2489.0	269.0	295.0	661.0	1166.0	1083.0	1617.0	1865.0	873.0	442.0	931.0	1249.0	666.0	276.0	1582.0	957.0	1815.0	203.0	2466.0	584.0	835.0	495.0	686.0	1350.0	169.0	696.0	1036.0	1094.0	723.0	2218.0	989.0	882.0	389.0	957.0	1132.0	4697.0	209.0	84270.8
USM_0050485	852.0	1429.0	1125.0	1308.0	565.0	1949.0	968.0	1067.0	516.0	280.0	1508.0	1161.0	226.0	1001.0	3504.0	5529.0	375.0	569.0	1426.0	1215.0	1557.0	2647.0	1217.0	1766.0	1616.0	2958.0	2300.0	1975.0	2047.0	1631.0	602.0	489.0	389.0	1793.0	524.0	858.0	2216.0	2182.0	224.0	194.0	943.0	1692.0	1619.0	2280.0	2245.0	962.0	446.0	1063.0	1390.0	1125.0	333.0	1488.0	1374.0	2255.0	168.0	2873.0	816.0	705.0	870.0	721.0	1624.0	386.0	774.0	995.0	1608.0	845.0	2460.0	1184.0	793.0	500.0	601.0	1045.0	4218.0	341.0	98500.5
USM_0050486	850.0	1060.0	1169.0	1206.0	437.0	1747.0	1102.0	1023.0	733.0	162.0	1644.0	1160.0	195.0	991.0	4473.0	5358.0	344.0	565.0	1549.0	1469.0	1354.0	2439.0	602.0	1852.0	1732.0	2436.0	2327.0	1622.0	2044.0	2169.0	698.0	430.0	411.0	1537.0	533.0	501.0	2309.0	2497.0	277.0	269.0	795.0	1497.0	1220.0	2121.0	2231.0	797.0	572.0	983.0	1450.0	487.0	405.0	2095.0	1319.0	2274.0	310.0	2625.0	850.0	936.0	818.0	862.0	1796.0	289.0	746.0	1146.0	1334.0	1189.0	1812.0	1266.0	994.0	443.0	1296.0	1343.0	4217.0	233.0	98026.8
USM_0050487	835.0	1273.0	1329.0	1037.0	607.0	1860.0	1105.0	1143.0	451.0	329.0	1075.0	883.0	235.0	840.0	3818.0	5552.0	361.0	604.0	1500.0	1020.0	1355.0	2059.0	834.0	1732.0	2042.0	2736.0	2082.0	1722.0	2024.0	1972.0	612.0	376.0	456.0	1416.0	358.0	1018.0	1899.0	1921.0	225.0	275.0	876.0	1484.0	1237.0	1925.0	2627.0	967.0	421.0	1096.0	1426.0	817.0	349.0	1803.0	1206.0	2487.0	558.0	2058.0	849.0	875.0	722.0	963.0	1491.0	258.0	391.0	1028.0	1309.0	1164.0	1969.0	976.0	1127.0	481.0	483.0	794.0	3300.0	406.0	92895.2
USM_0050488	808.0	1249.0	1012.0	1235.0	572.0	1701.0	1077.0	958.0	463.0	358.0	1403.0	1105.0	211.0	815.0	3139.0	5159.0	396.0	501.0	1598.0	922.0	1957.0	2694.0	1923.0	2005.0	1589.0	2246.0	1805.0	1679.0	2220.0	1956.0	703.0	510.0	282.0	1838.0	408.0	843.0	1851.0	2440.0	250.0	267.0	895.0	1373.0	1292.0	2094.0	2412.0	651.0	398.0	1013.0	1406.0	497.0	303.0	1793.0	1124.0	2213.0	120.0	1889.0	762.0	689.0	819.0	831.0	2117.0	330.0	607.0	1046.0	1181.0	891.0	2019.0	980.0	1294.0	435.0	1191.0	1333.0	5341.0	218.0	95707.3
USM_0050489	1014.0	1420.0	1632.0	1556.0	536.0	2051.0	1590.0	1245.0	626.0	415.0	1313.0	1050.0	200.0	951.0	3889.0	6563.0	542.0	623.0	2495.0	1413.0	1298.0	1589.0	935.0	1815.0	2060.0	2090.0	2471.0	2424.0	1930.0	2468.0	841.0	516.0	608.0	1817.0	522.0	1049.0	2423.0	2454.0	260.0	178.0	1428.0	1603.0	1373.0	1474.0	2511.0	870.0	383.0	1246.0	1492.0	877.0	207.0	1605.0	1453.0	3118.0	152.0	2471.0	925.0	690.0	620.0	575.0	1787.0	288.0	557.0	860.0	1639.0	1140.0	2028.0	1260.0	1020.0	632.0	1014.0	1031.0	4399.0	402.0	104000.0
USM_0050490	959.0	1407.0	1193.0	1249.0	706.0	1892.0	1182.0	1103.0	509.0	168.0	1800.0	829.0	261.0	803.0	3658.0	6299.0	502.0	594.0	1443.0	1247.0	1961.0	2334.0	992.0	1916.0	2302.0	2566.0	2390.0	1737.0	1748.0	2103.0	716.0	131.0	324.0	1586.0	628.0	734.0	1932.0	1796.0	271.0	223.0	807.0	1662.0	1491.0	1661.0	2202.0	808.0	348.0	1143.0	1445.0	743.0	300.0	1588.0	1243.0	2477.0	316.0	2413.0	797.0	865.0	335.0	956.0	1988.0	308.0	421.0	988.0	1612.0	894.0	2095.0	1173.0	748.0	475.0	747.0	749.0	4360.0	270.0	96623.4
USM_0050491	1070.0	1331.0	1176.0	1174.0	560.0	1857.0	1262.0	1162.0	578.0	247.0	1551.0	1261.0	181.0	1013.0	4203.0	5631.0	400.0	686.0	1861.0	1037.0	1505.0	2686.0	817.0	1914.0	2145.0	2539.0	2076.0	1840.0	2190.0	2182.0	613.0	412.0	531.0	1635.0	224.0	830.0	2494.0	2505.0	422.0	211.0	955.0	1567.0	1528.0	2239.0	2541.0	799.0	546.0	1100.0	1411.0	842.0	422.0	1810.0	1249.0	2449.0	344.0	2268.0	994.0	868.0	608.0	946.0	1928.0	380.0	651.0	914.0	1672.0	1005.0	2600.0	899.0	1073.0	670.0	946.0	1462.0	4131.0	266.0	102093.0
USM_0050492	850.0	1105.0	1108.0	1236.0	560.0	1715.0	1074.0	925.0	466.0	259.0	1295.0	850.0	200.0	894.0	3435.0	5291.0	400.0	607.0	1593.0	1121.0	1366.0	2269.0	908.0	1754.0	2160.0	1714.0	2183.0	1517.0	2162.0	2108.0	577.0	274.0	333.0	1407.0	409.0	671.0	1804.0	2512.0	278.0	236.0	718.0	1482.0	1391.0	1742.0	2476.0	864.0	454.0	1188.0	1203.0	802.0	256.0	1444.0	897.0	2285.0	102.0	2515.0	623.0	1163.0	1191.0	553.0	1839.0	321.0	643.0	990.0	1516.0	840.0	2007.0	1222.0	928.0	538.0	1054.0	1424.0	4731.0	262.0	93288.3
USM_0050493	706.0	1393.0	1052.0	997.0	499.0	1678.0	1167.0	939.0	421.0	233.0	1361.0	1214.0	212.0	627.0	2935.0	5748.0	297.0	546.0	1667.0	862.0	1879.0	2187.0	1044.0	1949.0	2043.0	2243.0	2017.0	1344.0	1714.0	2322.0	743.0	297.0	348.0	1679.0	447.0	802.0	1846.0	2036.0	227.0	185.0	811.0	1587.0	1424.0	1951.0	1889.0	1039.0	463.0	1079.0	1389.0	804.0	288.0	1514.0	1325.0	1892.0	193.0	2217.0	1021.0	973.0	483.0	872.0	1824.0	303.0	623.0	1040.0	1361.0	629.0	1978.0	1137.0	668.0	613.0	1087.0	1150.0	4272.0	304.0	92112.0
USM_0050494	1055.0	1279.0	1171.0	1144.0	683.0	1860.0	1165.0	1057.0	556.0	225.0	1386.0	1213.0	199.0	852.0	3385.0	5144.0	350.0	539.0	1758.0	1151.0	1225.0	2329.0	801.0	1854.0	1630.0	2078.0	2609.0	1827.0	2393.0	1641.0	673.0	564.0	453.0	1515.0	365.0	786.0	1943.0	2179.0	270.0	224.0	980.0	1695.0	1469.0	1762.0	2384.0	714.0	423.0	919.0	1412.0	902.0	391.0	2104.0	1260.0	2371.0	170.0	2067.0	921.0	1065.0	799.0	663.0	1432.0	314.0	570.0	1212.0	1621.0	794.0	2295.0	1516.0	974.0	554.0	866.0	1316.0	3760.0	351.0	95578.1
USM_0050496	918.0	1440.0	1193.0	1183.0	542.0	1908.0	1197.0	1037.0	402.0	181.0	1435.0	1056.0	308.0	687.0	4039.0	5803.0	330.0	644.0	1333.0	1059.0	1640.0	1897.0	894.0	1788.0	1733.0	2399.0	2348.0	1691.0	2150.0	1885.0	783.0	357.0	362.0	1532.0	560.0	717.0	2086.0	1950.0	260.0	175.0	831.0	1192.0	1118.0	2000.0	1946.0	691.0	466.0	864.0	1444.0	738.0	308.0	1942.0	1345.0	2187.0	123.0	2310.0	449.0	893.0	456.0	716.0	1503.0	342.0	629.0	970.0	1463.0	853.0	2229.0	1560.0	1213.0	556.0	767.0	1085.0	4444.0	404.0	93937.7
USM_0050497	830.0	1247.0	1006.0	1040.0	477.0	1724.0	962.0	1236.0	467.0	134.0	1295.0	959.0	237.0	687.0	3674.0	5836.0	353.0	589.0	1615.0	1177.0	1359.0	2199.0	727.0	1864.0	1932.0	2121.0	1899.0	1588.0	2046.0	2284.0	785.0	444.0	478.0	1568.0	436.0	898.0	2429.0	1792.0	213.0	152.0	1031.0	1295.0	1403.0	1995.0	2296.0	1128.0	420.0	1086.0	1266.0	726.0	298.0	1911.0	968.0	2092.0	329.0	1935.0	646.0	1187.0	510.0	892.0	1622.0	313.0	636.0	951.0	1300.0	985.0	1766.0	1303.0	930.0	618.0	584.0	856.0	3723.0	210.0	91966.8
USM_0050498	964.0	1061.0	954.0	963.0	585.0	1527.0	906.0	955.0	327.0	179.0	1399.0	1086.0	172.0	714.0	2786.0	4570.0	301.0	507.0	1336.0	1176.0	1337.0	2212.0	757.0	1613.0	1337.0	2098.0	2996.0	1486.0	1560.0	2461.0	639.0	274.0	246.0	1373.0	434.0	673.0	2108.0	1890.0	298.0	146.0	808.0	1302.0	1292.0	1508.0	2132.0	881.0	351.0	919.0	1148.0	532.0	331.0	1878.0	805.0	2042.0	196.0	2832.0	331.0	937.0	660.0	857.0	1980.0	357.0	659.0	1016.0	1380.0	640.0	2254.0	822.0	946.0	653.0	1029.0	976.0	3622.0	295.0	86780.6
USM_0050499	908.0	1198.0	1194.0	966.0	489.0	1956.0	1217.0	1124.0	467.0	236.0	1047.0	1236.0	210.0	835.0	4226.0	5387.0	382.0	569.0	1935.0	854.0	1150.0	1408.0	891.0	1975.0	2065.0	2042.0	2136.0	1752.0	1687.0	2067.0	581.0	397.0	374.0	1282.0	600.0	666.0	2670.0	2330.0	176.0	162.0	842.0	1241.0	1182.0	1094.0	2119.0	811.0	451.0	845.0	1259.0	1101.0	335.0	2196.0	1360.0	2367.0	283.0	2576.0	746.0	1012.0	724.0	812.0	1431.0	313.0	540.0	1322.0	1396.0	898.0	2200.0	1031.0	1285.0	528.0	845.0	1133.0	4084.0	322.0	93533.4
USM_0050500	976.0	1237.0	1061.0	1174.0	669.0	1680.0	1275.0	946.0	495.0	187.0	1531.0	1062.0	210.0	1080.0	3515.0	6859.0	370.0	548.0	1929.0	1192.0	1389.0	2555.0	1108.0	2115.0	2578.0	2091.0	1896.0	1969.0	2157.0	2226.0	807.0	380.0	301.0	1718.0	427.0	846.0	2263.0	2700.0	220.0	200.0	769.0	1743.0	1461.0	1983.0	2505.0	763.0	485.0	1082.0	1482.0	997.0	428.0	1824.0	1202.0	2267.0	359.0	2080.0	1150.0	962.0	481.0	1074.0	1885.0	385.0	956.0	1147.0	1723.0	996.0	2089.0	1126.0	818.0	478.0	1203.0	1133.0	5535.0	285.0	102799.0
