rh.aparc.a2009s.area	rh_G_and_S_frontomargin_area	rh_G_and_S_occipital_inf_area	rh_G_and_S_paracentral_area	rh_G_and_S_subcentral_area	rh_G_and_S_transv_frontopol_area	rh_G_and_S_cingul-Ant_area	rh_G_and_S_cingul-Mid-Ant_area	rh_G_and_S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg_and_S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet_and_P_trans_area	rh_S_oc_middle_and_Lunatus_area	rh_S_oc_sup_and_transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med_and_Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area
UM_1_0050352	726.0	925.0	888.0	978.0	854.0	1878.0	1111.0	1192.0	377.0	172.0	1371.0	1119.0	324.0	675.0	4365.0	5115.0	355.0	394.0	1812.0	1303.0	1505.0	2208.0	1188.0	2314.0	1953.0	2163.0	1932.0	1433.0	2346.0	1829.0	578.0	256.0	267.0	1350.0	589.0	813.0	2262.0	2565.0	212.0	201.0	1180.0	2166.0	1272.0	1598.0	2360.0	1006.0	518.0	894.0	1088.0	771.0	403.0	1944.0	1899.0	2688.0	203.0	2809.0	538.0	1084.0	405.0	1022.0	1496.0	604.0	570.0	1119.0	1889.0	1400.0	1252.0	1648.0	1369.0	320.0	834.0	1057.0	4447.0	201.0	97956.1
UM_1_0050353	653.0	782.0	832.0	924.0	608.0	1631.0	872.0	927.0	361.0	151.0	1187.0	800.0	204.0	909.0	2824.0	4543.0	267.0	400.0	1420.0	1000.0	1266.0	1819.0	974.0	1823.0	1844.0	2210.0	1629.0	1164.0	1396.0	1683.0	504.0	201.0	329.0	1508.0	565.0	561.0	1682.0	1925.0	267.0	190.0	1178.0	1950.0	1222.0	1275.0	1855.0	921.0	428.0	812.0	946.0	786.0	392.0	1575.0	1534.0	1701.0	188.0	2282.0	382.0	751.0	375.0	573.0	1348.0	359.0	489.0	844.0	1644.0	857.0	1525.0	906.0	919.0	138.0	718.0	526.0	3990.0	273.0	80499.5
UM_1_0050354	540.0	901.0	1091.0	961.0	1025.0	1646.0	1069.0	1046.0	352.0	217.0	1626.0	899.0	205.0	697.0	2678.0	3999.0	219.0	316.0	1784.0	1239.0	1259.0	2227.0	1143.0	1721.0	1741.0	1504.0	1252.0	1308.0	1750.0	1690.0	499.0	276.0	275.0	1290.0	242.0	535.0	1294.0	1925.0	313.0	157.0	1009.0	2281.0	1030.0	1643.0	2150.0	1136.0	384.0	814.0	971.0	696.0	418.0	1444.0	1604.0	1981.0	249.0	1710.0	662.0	972.0	385.0	500.0	1406.0	289.0	545.0	854.0	1580.0	1087.0	1282.0	1369.0	1135.0	239.0	686.0	573.0	4581.0	221.0	82791.5
UM_1_0050355	776.0	1047.0	1012.0	965.0	827.0	1945.0	981.0	1083.0	428.0	146.0	1509.0	775.0	225.0	705.0	3081.0	4839.0	280.0	402.0	1758.0	1349.0	1271.0	2076.0	1012.0	1939.0	2013.0	1448.0	1321.0	1449.0	1766.0	1662.0	476.0	324.0	229.0	1158.0	389.0	558.0	1566.0	1531.0	394.0	168.0	1016.0	2587.0	1112.0	1697.0	2290.0	1106.0	488.0	686.0	1110.0	851.0	472.0	1234.0	1563.0	1821.0	313.0	2407.0	1007.0	1057.0	565.0	699.0	1267.0	276.0	700.0	962.0	1441.0	1091.0	1321.0	1263.0	775.0	171.0	1007.0	714.0	3335.0	214.0	85501.8
UM_1_0050356	661.0	781.0	795.0	634.0	725.0	1546.0	962.0	979.0	270.0	185.0	1274.0	694.0	199.0	715.0	2749.0	3796.0	281.0	270.0	1267.0	1081.0	1127.0	1795.0	854.0	1580.0	1811.0	1676.0	1583.0	1140.0	1409.0	1601.0	449.0	177.0	240.0	1199.0	423.0	531.0	1411.0	1715.0	285.0	134.0	888.0	2332.0	1098.0	1608.0	1957.0	847.0	268.0	746.0	733.0	552.0	223.0	1310.0	1500.0	1823.0	166.0	1892.0	626.0	872.0	433.0	542.0	1169.0	252.0	434.0	816.0	1165.0	902.0	1559.0	1094.0	1004.0	236.0	809.0	502.0	3683.0	159.0	75206.2
UM_1_0050357	492.0	1021.0	843.0	1230.0	743.0	2428.0	1319.0	1139.0	274.0	149.0	1442.0	860.0	192.0	822.0	3162.0	4661.0	268.0	530.0	1509.0	1173.0	1271.0	2389.0	941.0	1802.0	2181.0	2162.0	2123.0	1685.0	1651.0	2216.0	578.0	181.0	304.0	1464.0	500.0	453.0	1552.0	2146.0	270.0	125.0	893.0	2437.0	1161.0	1579.0	1846.0	1005.0	410.0	745.0	1113.0	696.0	422.0	1600.0	1344.0	1473.0	277.0	2201.0	748.0	944.0	430.0	615.0	1837.0	284.0	528.0	866.0	1597.0	1071.0	2467.0	1260.0	955.0	163.0	1163.0	706.0	4100.0	245.0	89435.1
UM_1_0050358	521.0	1061.0	998.0	972.0	623.0	1540.0	733.0	811.0	413.0	194.0	785.0	1219.0	234.0	636.0	2930.0	4578.0	281.0	385.0	1746.0	1046.0	1519.0	1809.0	823.0	1572.0	1870.0	2321.0	1561.0	1671.0	1425.0	2110.0	441.0	158.0	303.0	1251.0	320.0	706.0	1909.0	1915.0	252.0	151.0	1139.0	1792.0	1031.0	1301.0	1858.0	925.0	434.0	533.0	1147.0	696.0	183.0	1346.0	1043.0	1885.0	345.0	2359.0	458.0	786.0	634.0	423.0	1395.0	323.0	566.0	629.0	1356.0	1046.0	1768.0	1145.0	936.0	187.0	1229.0	494.0	3139.0	251.0	80577.8
UM_1_0050359	539.0	804.0	776.0	790.0	725.0	1488.0	806.0	839.0	279.0	172.0	1030.0	841.0	223.0	728.0	2333.0	3817.0	255.0	338.0	1370.0	1107.0	952.0	1171.0	743.0	1496.0	1782.0	1787.0	1283.0	1311.0	1533.0	1635.0	500.0	228.0	226.0	1076.0	330.0	547.0	1284.0	1565.0	228.0	138.0	964.0	1879.0	824.0	1202.0	1779.0	805.0	360.0	638.0	877.0	498.0	136.0	1220.0	1120.0	1368.0	110.0	1670.0	540.0	600.0	284.0	424.0	1001.0	221.0	589.0	612.0	1081.0	867.0	1272.0	888.0	899.0	181.0	638.0	332.0	3304.0	238.0	68500.9
UM_1_0050360	813.0	1237.0	788.0	1123.0	773.0	1861.0	1095.0	1105.0	292.0	142.0	1430.0	997.0	329.0	865.0	2814.0	3910.0	215.0	303.0	1488.0	1490.0	1128.0	2360.0	802.0	1870.0	1685.0	1741.0	2133.0	1141.0	1441.0	1734.0	552.0	258.0	255.0	997.0	453.0	622.0	1563.0	2305.0	342.0	153.0	1039.0	2481.0	1127.0	1722.0	1909.0	958.0	290.0	825.0	987.0	698.0	388.0	1825.0	1890.0	1540.0	588.0	2274.0	647.0	987.0	619.0	478.0	1524.0	384.0	703.0	1059.0	1299.0	907.0	1695.0	1214.0	597.0	166.0	703.0	773.0	3811.0	205.0	84913.6
UM_1_0050361	678.0	558.0	696.0	798.0	850.0	1618.0	910.0	862.0	297.0	182.0	1576.0	863.0	158.0	908.0	2172.0	4579.0	245.0	304.0	1292.0	1306.0	861.0	1958.0	797.0	1739.0	2054.0	1840.0	1672.0	1167.0	1551.0	1674.0	506.0	137.0	470.0	1194.0	338.0	433.0	1718.0	2083.0	272.0	179.0	991.0	2084.0	1223.0	1676.0	1938.0	1037.0	442.0	798.0	940.0	897.0	332.0	1244.0	1355.0	1712.0	501.0	2129.0	563.0	1154.0	418.0	597.0	1074.0	283.0	596.0	854.0	1498.0	944.0	1372.0	1335.0	719.0	147.0	899.0	847.0	3035.0	164.0	79295.6
UM_1_0050362	754.0	730.0	879.0	1052.0	827.0	1727.0	974.0	844.0	342.0	160.0	1366.0	981.0	265.0	1006.0	2371.0	4229.0	215.0	389.0	1600.0	1226.0	1366.0	2028.0	841.0	1773.0	2219.0	1566.0	1327.0	1316.0	1720.0	1760.0	492.0	274.0	272.0	1178.0	329.0	511.0	1503.0	2012.0	291.0	201.0	878.0	1948.0	1171.0	1488.0	2087.0	907.0	473.0	625.0	1046.0	631.0	262.0	956.0	1379.0	1593.0	510.0	2274.0	532.0	1296.0	584.0	830.0	1372.0	240.0	370.0	887.0	1518.0	1070.0	1421.0	954.0	1128.0	203.0	1152.0	790.0	4197.0	234.0	81923.1
UM_1_0050363	688.0	1174.0	1138.0	1072.0	1033.0	2266.0	924.0	1149.0	351.0	343.0	1440.0	1015.0	309.0	876.0	3063.0	5648.0	567.0	410.0	2283.0	1242.0	1842.0	1932.0	1393.0	2484.0	1986.0	3027.0	2111.0	1865.0	1944.0	1891.0	614.0	280.0	239.0	1356.0	586.0	749.0	2380.0	2084.0	221.0	124.0	1088.0	2338.0	1384.0	1724.0	2396.0	1309.0	650.0	719.0	1198.0	758.0	399.0	1665.0	1195.0	2182.0	581.0	2987.0	875.0	1080.0	825.0	995.0	1877.0	343.0	706.0	1065.0	1892.0	1018.0	2251.0	1292.0	1122.0	169.0	870.0	1064.0	4335.0	220.0	100672.0
UM_1_0050364	854.0	979.0	997.0	998.0	875.0	1738.0	992.0	842.0	285.0	214.0	1738.0	784.0	450.0	808.0	2717.0	4083.0	259.0	282.0	1447.0	1298.0	1485.0	1780.0	1026.0	1907.0	1926.0	2521.0	1776.0	1448.0	1768.0	1861.0	589.0	248.0	288.0	1129.0	479.0	823.0	1474.0	1922.0	319.0	126.0	1184.0	2299.0	1223.0	1668.0	2126.0	949.0	569.0	835.0	879.0	800.0	500.0	1493.0	1396.0	1835.0	277.0	1990.0	657.0	1070.0	227.0	953.0	1396.0	505.0	532.0	1042.0	1636.0	773.0	1510.0	1257.0	886.0	222.0	1153.0	446.0	4240.0	176.0	86235.5
UM_1_0050365	730.0	972.0	856.0	809.0	647.0	1676.0	916.0	841.0	251.0	136.0	950.0	726.0	209.0	803.0	2077.0	4518.0	282.0	309.0	1255.0	798.0	929.0	1536.0	1146.0	1915.0	1628.0	1587.0	1587.0	1133.0	1830.0	1745.0	652.0	250.0	275.0	1001.0	452.0	440.0	1469.0	1643.0	302.0	142.0	757.0	2216.0	1027.0	1309.0	1790.0	892.0	444.0	678.0	850.0	582.0	286.0	1344.0	960.0	1617.0	410.0	1782.0	495.0	649.0	332.0	499.0	1376.0	207.0	686.0	937.0	1021.0	894.0	1185.0	936.0	1060.0	216.0	655.0	634.0	3421.0	180.0	73744.1
UM_1_0050366	625.0	907.0	706.0	975.0	595.0	1798.0	970.0	1019.0	441.0	250.0	1676.0	876.0	260.0	954.0	2716.0	5018.0	326.0	502.0	1395.0	1417.0	1552.0	2500.0	902.0	1890.0	2676.0	1946.0	1672.0	1570.0	1822.0	1847.0	575.0	274.0	269.0	1075.0	560.0	527.0	1659.0	2006.0	372.0	221.0	1043.0	2063.0	1416.0	2245.0	2031.0	842.0	296.0	651.0	1007.0	811.0	488.0	1620.0	1270.0	1559.0	559.0	2184.0	478.0	1080.0	419.0	920.0	1253.0	313.0	495.0	959.0	1659.0	948.0	1631.0	860.0	1013.0	72.0	835.0	667.0	4298.0	193.0	87518.7
UM_1_0050367	694.0	768.0	826.0	1066.0	878.0	1845.0	949.0	946.0	364.0	113.0	1707.0	786.0	217.0	1008.0	2414.0	4406.0	286.0	362.0	1564.0	1663.0	1127.0	2514.0	1162.0	1950.0	2289.0	1685.0	2202.0	1424.0	1996.0	1881.0	592.0	234.0	286.0	1022.0	480.0	587.0	1952.0	1953.0	324.0	181.0	1002.0	2149.0	1184.0	1794.0	1966.0	892.0	361.0	800.0	984.0	879.0	272.0	1381.0	1411.0	1531.0	364.0	2280.0	921.0	839.0	741.0	839.0	1315.0	411.0	485.0	946.0	1800.0	1002.0	1471.0	868.0	1339.0	128.0	834.0	853.0	4077.0	158.0	86979.8
UM_1_0050368	656.0	1023.0	1305.0	1015.0	838.0	2166.0	1062.0	1205.0	298.0	324.0	2114.0	1317.0	360.0	1043.0	3558.0	5558.0	265.0	367.0	1950.0	1562.0	1501.0	2452.0	1224.0	2018.0	2687.0	1978.0	2121.0	1659.0	1741.0	1967.0	598.0	404.0	362.0	1515.0	494.0	597.0	2206.0	2346.0	361.0	118.0	1023.0	2685.0	1521.0	2283.0	2103.0	1096.0	458.0	1073.0	1214.0	905.0	436.0	1551.0	1316.0	1723.0	669.0	2343.0	695.0	1309.0	737.0	801.0	1687.0	385.0	673.0	994.0	1706.0	1281.0	2049.0	1150.0	896.0	264.0	706.0	1148.0	4947.0	237.0	100400.0
UM_1_0050369	504.0	677.0	858.0	901.0	570.0	1794.0	987.0	973.0	402.0	211.0	1321.0	859.0	187.0	723.0	1945.0	4070.0	248.0	284.0	1221.0	915.0	1371.0	2314.0	1154.0	1836.0	1701.0	2099.0	1427.0	1356.0	1753.0	1444.0	667.0	257.0	237.0	1126.0	331.0	575.0	1434.0	1928.0	280.0	109.0	908.0	2170.0	1167.0	1737.0	2026.0	806.0	440.0	804.0	725.0	695.0	331.0	1426.0	1265.0	1637.0	161.0	2029.0	700.0	972.0	457.0	580.0	1463.0	346.0	725.0	654.0	1265.0	967.0	1736.0	1123.0	792.0	204.0	720.0	750.0	3943.0	130.0	78903.8
UM_1_0050370	700.0	772.0	712.0	1126.0	672.0	1832.0	1183.0	990.0	333.0	211.0	1582.0	960.0	231.0	768.0	2908.0	4843.0	218.0	294.0	1822.0	1232.0	1288.0	2512.0	750.0	1765.0	2461.0	2042.0	2158.0	1367.0	1603.0	2227.0	515.0	85.0	265.0	1272.0	452.0	466.0	1742.0	1815.0	282.0	111.0	976.0	2133.0	1201.0	1845.0	1888.0	943.0	314.0	765.0	955.0	994.0	321.0	1433.0	1526.0	1887.0	514.0	2249.0	1039.0	884.0	742.0	708.0	1429.0	246.0	428.0	784.0	1647.0	1135.0	1627.0	1255.0	1147.0	123.0	1176.0	878.0	4379.0	214.0	88353.2
UM_1_0050371	898.0	884.0	958.0	1120.0	954.0	2175.0	1242.0	982.0	418.0	318.0	1951.0	903.0	315.0	821.0	3700.0	6551.0	323.0	275.0	1855.0	1411.0	1315.0	2482.0	1293.0	2208.0	2102.0	2530.0	2231.0	1787.0	2158.0	2091.0	613.0	360.0	301.0	1419.0	535.0	498.0	2208.0	2424.0	281.0	89.0	1062.0	2836.0	1290.0	2158.0	2391.0	947.0	293.0	739.0	962.0	893.0	474.0	1818.0	1780.0	2150.0	520.0	2194.0	803.0	1214.0	728.0	757.0	1540.0	375.0	578.0	1405.0	1640.0	928.0	2360.0	1309.0	1045.0	168.0	992.0	844.0	4357.0	215.0	100746.0
UM_1_0050372	831.0	995.0	1029.0	1160.0	889.0	2308.0	1124.0	1285.0	375.0	274.0	1920.0	996.0	289.0	771.0	3307.0	5330.0	360.0	471.0	1860.0	1483.0	1559.0	2004.0	1021.0	1918.0	2653.0	1971.0	1970.0	1548.0	1879.0	1944.0	602.0	401.0	294.0	1322.0	542.0	591.0	1800.0	2083.0	273.0	208.0	1177.0	2507.0	1386.0	2045.0	2312.0	1072.0	371.0	830.0	1192.0	796.0	505.0	1648.0	1642.0	2508.0	303.0	2193.0	639.0	1380.0	691.0	694.0	1781.0	257.0	621.0	1013.0	1842.0	1137.0	2111.0	1503.0	1100.0	79.0	1265.0	1058.0	4094.0	336.0	97731.0
UM_1_0050373	617.0	1301.0	1031.0	916.0	800.0	1682.0	1104.0	1169.0	423.0	135.0	1232.0	904.0	238.0	773.0	2607.0	5088.0	316.0	357.0	1844.0	886.0	1321.0	1632.0	977.0	2062.0	1835.0	2568.0	1835.0	1267.0	1801.0	1897.0	559.0	338.0	348.0	1356.0	560.0	635.0	1592.0	2018.0	277.0	164.0	1114.0	2223.0	1188.0	990.0	2062.0	1120.0	413.0	920.0	991.0	834.0	460.0	1642.0	1466.0	1853.0	461.0	2398.0	724.0	839.0	615.0	375.0	1351.0	345.0	725.0	1143.0	1367.0	1136.0	1777.0	1420.0	1029.0	246.0	708.0	578.0	3887.0	236.0	87100.0
UM_1_0050374	602.0	861.0	831.0	722.0	652.0	1422.0	865.0	881.0	319.0	137.0	1592.0	671.0	231.0	816.0	2869.0	3944.0	317.0	360.0	1855.0	1234.0	846.0	2115.0	704.0	1483.0	1631.0	1894.0	1441.0	1513.0	1798.0	2092.0	485.0	123.0	219.0	1042.0	388.0	508.0	1764.0	2059.0	298.0	153.0	865.0	2081.0	1036.0	1600.0	2261.0	845.0	362.0	522.0	788.0	747.0	331.0	1357.0	1411.0	1680.0	219.0	1454.0	1036.0	959.0	597.0	521.0	1148.0	265.0	562.0	851.0	1629.0	862.0	1659.0	970.0	1181.0	169.0	600.0	813.0	3777.0	165.0	79061.9
UM_1_0050375	571.0	844.0	785.0	718.0	639.0	1584.0	788.0	966.0	324.0	254.0	1400.0	597.0	232.0	522.0	2436.0	4240.0	227.0	372.0	1189.0	1405.0	1237.0	2229.0	873.0	1491.0	1829.0	1603.0	1551.0	1377.0	1814.0	1467.0	489.0	158.0	211.0	1056.0	363.0	368.0	1508.0	1749.0	221.0	91.0	783.0	1921.0	1075.0	1963.0	2131.0	758.0	397.0	553.0	810.0	630.0	416.0	1316.0	1081.0	1349.0	543.0	2386.0	789.0	854.0	516.0	635.0	1403.0	370.0	432.0	631.0	1220.0	1033.0	1805.0	626.0	887.0	189.0	669.0	794.0	3691.0	137.0	76575.7
UM_1_0050376	621.0	595.0	833.0	1076.0	597.0	1492.0	824.0	839.0	270.0	240.0	1191.0	736.0	233.0	717.0	2230.0	4066.0	257.0	302.0	1530.0	877.0	1500.0	1582.0	726.0	1586.0	2110.0	1765.0	1579.0	1563.0	1665.0	1979.0	524.0	134.0	239.0	1198.0	381.0	490.0	1547.0	1794.0	259.0	130.0	808.0	1591.0	1195.0	1389.0	1881.0	957.0	217.0	628.0	737.0	430.0	319.0	1376.0	1259.0	1593.0	171.0	1872.0	603.0	861.0	583.0	772.0	1380.0	351.0	452.0	821.0	1280.0	813.0	1828.0	881.0	918.0	178.0	1024.0	566.0	4009.0	157.0	76177.8
UM_1_0050377	778.0	1262.0	1238.0	1178.0	1037.0	2282.0	1679.0	1516.0	448.0	194.0	1827.0	1261.0	222.0	1290.0	2965.0	6425.0	361.0	725.0	1684.0	1753.0	1593.0	2396.0	991.0	2227.0	2953.0	2083.0	1705.0	2062.0	2234.0	2282.0	687.0	234.0	209.0	1783.0	784.0	516.0	1882.0	2632.0	435.0	271.0	1107.0	2641.0	1318.0	1979.0	2431.0	1198.0	478.0	720.0	1007.0	942.0	573.0	1787.0	2045.0	2343.0	674.0	2035.0	737.0	1282.0	561.0	788.0	1443.0	403.0	503.0	1215.0	2056.0	1950.0	2154.0	1404.0	1301.0	297.0	788.0	852.0	4798.0	250.0	106147.0
UM_1_0050379	582.0	761.0	935.0	795.0	631.0	1594.0	943.0	1075.0	359.0	197.0	1380.0	700.0	200.0	786.0	2441.0	4597.0	244.0	318.0	1496.0	1035.0	1479.0	1936.0	924.0	1951.0	2003.0	1922.0	1518.0	1412.0	1780.0	1574.0	479.0	164.0	236.0	1086.0	508.0	579.0	1519.0	1775.0	236.0	134.0	912.0	2079.0	1083.0	1879.0	1918.0	1010.0	423.0	702.0	861.0	829.0	354.0	1138.0	1769.0	1889.0	373.0	1966.0	661.0	964.0	439.0	577.0	1380.0	405.0	423.0	1098.0	1319.0	1050.0	1659.0	1228.0	1318.0	190.0	690.0	636.0	3427.0	225.0	81159.3
UM_1_0050380	805.0	1091.0	1307.0	946.0	823.0	2402.0	1192.0	1188.0	356.0	181.0	1681.0	959.0	255.0	1097.0	2758.0	4725.0	334.0	324.0	1744.0	1206.0	2172.0	2032.0	1148.0	2148.0	1976.0	2104.0	1380.0	1787.0	2181.0	1697.0	553.0	230.0	272.0	1324.0	690.0	471.0	1931.0	2242.0	285.0	148.0	903.0	2546.0	1319.0	1663.0	2785.0	1146.0	392.0	683.0	1045.0	989.0	275.0	1928.0	1220.0	2115.0	356.0	1957.0	792.0	1365.0	433.0	978.0	1767.0	422.0	606.0	975.0	1410.0	986.0	2046.0	1495.0	976.0	364.0	957.0	1130.0	4739.0	244.0	95147.3
UM_1_0050381	638.0	1415.0	826.0	1260.0	792.0	2071.0	1199.0	1233.0	572.0	273.0	1379.0	962.0	221.0	1049.0	2763.0	4218.0	345.0	362.0	1792.0	1266.0	1575.0	1870.0	1047.0	1939.0	2305.0	2765.0	1735.0	1972.0	2312.0	2093.0	546.0	347.0	281.0	1201.0	718.0	706.0	1831.0	2104.0	302.0	204.0	1097.0	2264.0	1327.0	1899.0	2190.0	1037.0	437.0	853.0	1142.0	729.0	436.0	1538.0	1625.0	1723.0	289.0	2554.0	852.0	1127.0	486.0	747.0	1653.0	220.0	620.0	1081.0	1316.0	1128.0	1844.0	1305.0	1578.0	157.0	1087.0	646.0	4243.0	164.0	93882.9
UM_2_0050382	794.0	769.0	1109.0	935.0	970.0	2118.0	1183.0	1219.0	378.0	164.0	1207.0	941.0	257.0	1168.0	2986.0	4194.0	292.0	370.0	1201.0	1286.0	1369.0	1806.0	1064.0	1984.0	2582.0	1325.0	1796.0	1218.0	1688.0	2079.0	507.0	460.0	260.0	1252.0	535.0	496.0	1958.0	2056.0	344.0	226.0	909.0	2317.0	1246.0	1692.0	2074.0	1044.0	424.0	895.0	1048.0	698.0	313.0	2001.0	1796.0	1935.0	137.0	2448.0	515.0	1021.0	383.0	696.0	1458.0	412.0	469.0	1062.0	1182.0	1236.0	1513.0	1038.0	1231.0	346.0	966.0	856.0	4386.0	136.0	88429.5
UM_2_0050383	764.0	887.0	1028.0	1122.0	911.0	1775.0	1090.0	961.0	382.0	200.0	1544.0	950.0	295.0	548.0	2420.0	5081.0	323.0	412.0	1771.0	1287.0	1511.0	2080.0	894.0	1987.0	2430.0	1946.0	2066.0	1728.0	1956.0	2116.0	446.0	260.0	261.0	1421.0	429.0	492.0	1245.0	2243.0	254.0	88.0	1119.0	2016.0	1042.0	1698.0	2195.0	893.0	465.0	731.0	924.0	499.0	434.0	1234.0	1612.0	2272.0	324.0	2456.0	867.0	1113.0	498.0	791.0	1343.0	362.0	385.0	842.0	1261.0	1185.0	1858.0	1048.0	1046.0	154.0	832.0	477.0	4349.0	199.0	88128.4
UM_2_0050385	635.0	887.0	947.0	1273.0	656.0	1871.0	1123.0	1174.0	554.0	234.0	1541.0	867.0	287.0	695.0	3243.0	4691.0	284.0	365.0	1757.0	1389.0	1525.0	2391.0	883.0	1847.0	2176.0	2541.0	1582.0	1645.0	1817.0	1946.0	534.0	272.0	316.0	1313.0	479.0	582.0	1703.0	2116.0	256.0	101.0	1215.0	2131.0	1295.0	2331.0	2078.0	873.0	417.0	797.0	1010.0	967.0	341.0	1277.0	1503.0	1682.0	331.0	2042.0	941.0	1135.0	336.0	839.0	1256.0	367.0	398.0	753.0	1808.0	1153.0	2319.0	1191.0	1135.0	274.0	416.0	688.0	3641.0	261.0	89702.3
UM_2_0050386	914.0	707.0	959.0	1079.0	962.0	2354.0	1374.0	1225.0	541.0	263.0	1967.0	847.0	245.0	683.0	3967.0	4850.0	316.0	473.0	1694.0	1446.0	1899.0	2143.0	1026.0	2005.0	2592.0	2105.0	2018.0	1875.0	2200.0	2134.0	583.0	406.0	316.0	1449.0	341.0	678.0	2399.0	2654.0	230.0	82.0	1100.0	2462.0	1182.0	2077.0	2496.0	1106.0	455.0	858.0	968.0	758.0	379.0	1922.0	2244.0	1973.0	184.0	2356.0	778.0	1539.0	550.0	1005.0	1808.0	371.0	471.0	1232.0	1416.0	1209.0	2177.0	1536.0	1247.0	231.0	1022.0	1194.0	5166.0	216.0	101686.0
UM_2_0050387	628.0	864.0	800.0	1197.0	665.0	1708.0	1091.0	1009.0	328.0	193.0	1436.0	1159.0	290.0	803.0	2981.0	4871.0	329.0	302.0	1847.0	1157.0	1322.0	2452.0	845.0	1772.0	2523.0	2056.0	2259.0	1447.0	1753.0	2180.0	748.0	324.0	265.0	1323.0	289.0	443.0	1763.0	1793.0	276.0	152.0	918.0	2290.0	1329.0	1898.0	1811.0	932.0	274.0	658.0	899.0	907.0	255.0	1513.0	1437.0	1692.0	383.0	2589.0	1039.0	1083.0	735.0	728.0	1315.0	245.0	473.0	822.0	1679.0	1076.0	1654.0	1274.0	1098.0	93.0	1252.0	844.0	4396.0	196.0	89433.8
UM_2_0050388	819.0	915.0	986.0	926.0	825.0	1975.0	1444.0	1291.0	344.0	255.0	1538.0	1045.0	292.0	826.0	2912.0	4821.0	309.0	364.0	1869.0	1191.0	1714.0	2648.0	920.0	1922.0	2358.0	1673.0	2312.0	1642.0	1789.0	2092.0	504.0	282.0	232.0	1338.0	489.0	422.0	1759.0	2169.0	352.0	163.0	900.0	2385.0	1148.0	2219.0	2310.0	979.0	510.0	877.0	1112.0	469.0	397.0	1396.0	1623.0	2094.0	285.0	2073.0	1101.0	863.0	493.0	652.0	1452.0	371.0	574.0	771.0	1676.0	1068.0	2127.0	1260.0	1264.0	175.0	715.0	886.0	4364.0	216.0	92529.5
UM_2_0050390	557.0	941.0	952.0	1078.0	915.0	1775.0	948.0	927.0	321.0	231.0	1560.0	847.0	220.0	870.0	3005.0	5398.0	263.0	293.0	1647.0	992.0	1619.0	1900.0	2221.0	1756.0	2333.0	1965.0	1793.0	1367.0	1958.0	1699.0	619.0	321.0	289.0	966.0	330.0	433.0	1542.0	1853.0	345.0	171.0	920.0	2014.0	1032.0	1439.0	2241.0	1057.0	373.0	707.0	920.0	664.0	468.0	1283.0	1146.0	1860.0	387.0	2380.0	811.0	1047.0	363.0	513.0	1403.0	337.0	637.0	854.0	1549.0	771.0	1672.0	1023.0	997.0	375.0	921.0	807.0	4410.0	219.0	86818.8
